,MMSI,type,zone,entryTime,entryLatitude,entryLongitude,entryDraft,leaveTime,leaveLatitude,leaveLongitude,leaveDraft,distance,actTimeInZone,avg_speed,Temperature [2 m elevation corrected] (°C),Relative Humidity [2 m] (%),Mean Sea Level Pressure [MSL] (hPa),Precipitation Total (mm),Snowfall Amount (cm),Cloud Cover Total (%),Cloud Cover High [high cld lay] (%),Cloud Cover Medium [mid cld lay] (%),Cloud Cover Low [low cld lay] (%),Wind Speed [10 m] (km/h),Wind Direction [10 m] (°),Wind Speed [80 m] (km/h),Wind Direction [80 m] (°),Wind Speed [900 mb] (km/h),Wind Direction [900 mb] (°),Wind Speed [850 mb] (km/h),Wind Direction [850 mb] (°),Geopotential Height [1000 mb] (Gpm),Geopotential Height [850 mb] (Gpm),Temperature [1000 mb] (°C),Temperature [850 mb] (°C)
262,431006523,Cargo ship,Japan,1542172708,41.61841,143.08086,2.6,1542174589,41.531918,142.992505,2.6,12.104267463124149,1881,23.166062130381146,10.346026388888887,61.276111111111106,1016.9569027777777,0.0,0.0,10.0,0.0,0.0,10.0,20.675978256666667,300.23765985277777,30.529366845555558,300.9870338541667,28.483240103333333,305.1284801694444,26.35781319777778,305.54939393194445,138.56902777777776,1449.5690277777778,8.187743055555554,-3.4515486111111104
263,431006523,Cargo ship,Japan,1550577836,41.55512,143.010153,3.6,1550579485,41.63176,143.075817,3.6,10.121379599929458,1649,22.096401794873287,3.8282166666666666,83.70541666666666,1016.2465,0.0,0.0,100.0,100.0,100.0,100.0,4.799372537916667,44.41820353749999,7.433687053958333,35.061101075833335,8.279115516249998,242.28460241666667,9.8659812775,232.03089469583335,130.34875,1432.4650000000001,3.556433333333333,-4.9880708333333335
264,431006523,Cargo ship,Japan,1567044362,41.578317,142.944758,3.6,1567045093,41.603888,142.983482,3.6,4.296007779606372,731,21.15680985852659,19.212229166666667,93.0,1003.4808333333333,0.0,0.0,100.0,20.208333333333332,0.0,100.0,24.147393064583337,273.2266459166667,38.16270177916667,274.0723671041667,45.051152120833336,281.8917513541667,47.478234625,278.555559,29.808333333333334,1419.8083333333334,18.910208333333333,15.430875
265,431006523,Cargo ship,Japan,1567409419,41.614332,143.056135,3.8,1567411470,41.509952,142.983148,3.8,13.099122172020254,2051,22.992120828509467,20.088224636356248,89.83944444444444,1016.5590151010348,0.0,0.0,0.0,0.0,0.0,0.0,18.620373884486092,218.27271145417345,34.870108018886114,220.94325513534457,39.5408583866431,261.0338800013097,40.63597817633634,263.7909457661588,140.8049487377431,1526.5852143940626,20.430610580881957,12.473309237363885
266,431006523,Cargo ship,Japan,1567410850,41.541435,143.00644,3.8,1567411470,41.509952,142.983148,3.8,4.001865894702379,620,23.23664067891704,20.117353494623657,89.04444444444444,1016.6010439068101,0.0,0.0,0.0,0.0,0.0,0.0,19.27471071185036,218.28649460640685,35.66451808111559,220.17201028494625,40.03708656048388,260.72818354614697,40.56107510215053,263.88049549462363,141.03788082437276,1526.994108422939,20.363909498207885,12.478360215053764
267,431006523,Cargo ship,Japan,1568188435,41.530908000000004,143.053187,3.8,1568189083,41.55594,143.0741,3.8,3.282791312946993,648,18.23772951637218,19.667581037808645,92.8915579989712,1014.0891392961248,4.1315181327160495,0.0,100.0,97.48718278463649,100.0,100.0,19.828431733832087,84.17828260103416,29.94069234592035,87.34977197363254,26.150124205006218,141.52023102605023,16.56411282195688,155.40708435104378,118.93711355452673,1496.9371135545266,18.33895430598422,9.467674226251713
268,431006523,Cargo ship,Japan,1576816514,41.626758,143.03011999999998,4.8,1576817344,41.59848,142.997515,4.8,4.151448185260569,830,18.006281285467526,1.297925,74.67750000000001,1016.41325,0.0,0.0,36.77499999999999,0.0,0.0,36.77499999999999,32.308439775,303.4446756,47.6963916325,303.121765575,47.2261249125,292.49901224999996,54.80129875750001,273.189359425,129.025,1395.5125,-1.28555,-12.422675000000002
269,431006523,Cargo ship,Japan,1576817344,41.59848,142.997515,4.8,1576818024,41.581295000000004,142.968028,4.8,3.1088743323874986,680,16.458746465580877,1.207712679738562,72.79141176470587,1016.6858888888889,0.0,0.0,17.92082352941176,0.0,0.0,17.92082352941176,32.98265163635295,302.3628170522876,48.45659342594772,301.7043646749019,48.846083050666664,290.10114322705886,57.58383705035295,272.9228508410458,131.12222222222223,1396.5611111111111,-1.4156248366013071,-12.730910196078431
270,431007017,Tanker,Japan,1545825318,41.634679999999996,142.962638,4.7,1545825615,41.622482,142.943605,4.7,2.0837867574700293,297,25.25802130266702,2.0930583754208754,74.26063552188553,1011.159449074074,0.19256228956228957,0.13479360269360272,89.41023148148149,0.0,0.0,89.41023148148149,24.62775180646044,273.8045026893939,36.27293289358165,272.8845938885101,41.911018403926775,263.60296681477274,62.12799296537039,254.00430309650673,88.44584175084175,1359.9993686868686,0.15590231481481456,-11.515656523569023
271,431007841,Cargo ship,Japan,1522664880,41.618103000000005,142.933405,4.8,1522665040,41.621583,142.938425,4.8,0.5690947997762874,160,12.804632994966465,5.923777777777778,87.55555555555556,1018.7533333333333,0.0,0.0,100.0,4.466666666666667,0.0,100.0,12.910759044444443,159.55689133333334,18.920586733333337,159.8858131111111,24.769244955555553,232.02220933333328,29.586897333333336,251.65279733333327,151.02222222222224,1468.0,4.214666666666666,2.994888888888889
272,431007841,Cargo ship,Japan,1544108641,41.52349,142.994932,4.5,1544111521,41.6332,143.083208,4.5,14.238539747364152,2880,17.79817468420519,2.670208333333333,93.06611111111111,1012.4462777777778,0.35991666666666666,0.2519416666666667,100.0,0.0,0.0,100.0,33.25679280916667,32.872081719444445,49.28945923277778,33.33368831638889,33.297999941111115,56.13494002499999,19.72527834638889,111.25577509166668,98.33055555555555,1377.3305555555555,0.33289444444444444,-7.269380555555555
273,431007841,Cargo ship,Japan,1586614889,41.512207000000004,142.973723,4.5,1586615669,41.546118,143.00391499999998,4.5,4.531543449808557,780,20.914815922193338,3.1023916666666667,87.73111111111112,1017.7466388888888,0.0,0.0,100.0,0.0,0.0,100.0,21.912353028611108,25.922990598888894,33.144109668611115,28.37267298527778,29.21203878444444,278.050102675,45.24488105361111,271.9779942027778,141.0,1428.533611111111,1.183736111111111,-6.835461111111111
274,431007841,Cargo ship,Japan,1586615669,41.546118,143.00391499999998,4.5,1586617700,41.63534,143.08383500000002,4.5,11.941593443510985,2031,21.166783060876195,2.575325852754527,90.71767547458832,1017.7839709434323,0.0,0.0,100.0,0.0,0.0,100.0,22.715977899025045,33.17871287772827,33.92006047324026,33.90381598715924,29.917229051437715,278.72491959344256,46.90119725922596,272.3990524025063,141.0,1428.1431944444446,0.6405407468953442,-6.657237134143005
275,431007841,Cargo ship,Japan,1586616671,41.589735,143.044755,4.5,1586617700,41.63534,143.08383500000002,4.5,6.022540623918716,1029,21.070112969978016,2.401907975650578,91.6978285282367,1017.796222856603,0.0,0.0,100.0,0.0,0.0,100.0,22.974555988859603,35.65844250476137,34.16456613446807,35.832575899064224,30.137700608101717,278.9973918695645,47.46433622896461,272.52697233299995,141.0,1428.004027777778,0.4610567770759097,-6.594552270273189
276,431009084,Cargo ship,Japan,1553348633,41.563333,143.068333,4.5,1553349448,41.526647,143.038425,4.5,4.778685153172137,815,21.108302517079377,0.04175833333333333,60.15541666666667,1011.2621666666666,0.0,0.0,10.0,0.0,0.0,10.0,16.515714584999998,309.380805625,23.138308482083332,309.0381340458333,25.429836883333333,296.5844547416667,37.99750357291667,291.0601345416667,89.46625000000002,1352.46625,-1.4306750000000001,-13.2273
277,431009084,Cargo ship,Japan,1581209518,41.51723,142.96985800000002,4.5,1581210802,41.571207,143.022447,4.5,7.428220587963712,1284,20.826786695225362,-8.030780810834196,76.03094626168226,1016.1797091986847,0.0,0.0,79.59730962270682,0.0,0.0,79.59730962270682,23.49453890101549,17.141341775689686,34.55731592418008,16.42194954199204,32.0098585084415,319.14012168718847,34.63018849387678,306.77568395644255,122.86666666666666,1347.8666666666668,-10.647214836448597,-20.66598740481135
278,431009084,Cargo ship,Japan,1581210802,41.571207,143.022447,4.5,1581210917,41.576213,143.027143,4.5,0.6800352785044214,115,21.28806089231232,-8.016124999999999,75.76124999999999,1016.1045,0.0,0.0,79.23875000000001,0.0,0.0,79.23875000000001,22.65617911625,15.51758552375,33.243805234999996,15.072779658749997,31.8446870925,318.31759880000004,34.953096277499995,306.354043575,122.28375,1347.28375,-10.584050000000001,-20.7340125
279,431009084,Cargo ship,Japan,1581210917,41.576213,143.027143,4.5,1581212075,41.62668,143.075863,4.5,6.92111521144223,1158,21.51642034645253,-7.998444444444443,75.58444444444444,1016.0337777777777,0.0,0.0,79.41555555555556,0.0,0.0,79.41555555555556,21.83953600222222,13.958957739999999,31.96954425777778,13.826459086666667,31.426049373333335,317.7725850666667,35.13751189777778,305.8839989333334,121.75333333333332,1346.7533333333333,-10.5204,-20.788822222222223
280,431009084,Cargo ship,Japan,1582813569,41.598525,143.06563,4.5,1582813809,41.587742999999996,143.055022,4.5,1.488483234162541,240,22.327248512438114,-0.7913666666666667,57.06166666666666,1021.14075,0.0,0.0,5.308333333333334,0.0,0.0,5.308333333333334,18.05534106333333,310.678474175,26.6802881675,310.4136259833333,28.456505373333332,303.08649625833334,30.989753991666667,296.8368213416667,165.93833333333333,1425.4691666666668,-2.6642083333333333,-14.116541666666667
281,431009084,Cargo ship,Japan,1582813809,41.587742999999996,143.055022,4.5,1582814919,41.536977,143.006227,4.5,6.953171377766876,1110,22.55082609005473,-0.8438666666666667,56.68666666666667,1021.1969999999999,0.0,0.0,3.433333333333334,0.0,0.0,3.433333333333334,18.26535081333333,312.4093373,27.606280729999998,312.91297473333333,29.810498373333328,302.2980156333333,32.11027836666667,297.59947196666667,166.31333333333333,1425.6566666666668,-2.7298333333333336,-14.107166666666666
282,431009084,Cargo ship,Japan,1586236816,41.62487,142.957663,4.5,1586237600,41.596087,142.91706000000002,4.5,4.651702606596893,784,21.359858907842877,5.6808,83.34,1009.566,0.0,0.0,16.394000732000002,54.64666666666666,1.6599999999999997,0.0,21.53681389333333,258.8893443333333,33.921549846666665,258.9591825333333,57.59448677333333,265.47374199999996,68.27607158666666,275.8565579333333,77.10666666666665,1383.4466666666667,4.904400000000001,-2.6672666666666665
283,431009991,Cargo ship,Japan,1573208733,41.637333,143.014828,4.0,1573209432,41.617077,142.99686200000002,4.0,2.7024049731278215,699,13.917965526838564,7.957333333333333,72.38541666666667,1015.9908333333332,0.0,0.0,52.9375,0.0,0.0,52.9375,27.788221050000004,262.7427632916667,41.1980293375,262.36568270833334,47.38635902083333,262.21730202083336,50.83984654166667,264.1167830833333,129.43124999999998,1428.4770833333334,5.6239375,-5.858083333333333
284,431009991,Cargo ship,Japan,1573209432,41.617077,142.99686200000002,4.0,1573212572,41.537397999999996,142.926877,4.0,10.60125047417383,3140,12.154299906696112,8.125177791932058,70.55277353149327,1015.763666737438,0.0,0.0,17.449936305732486,0.0,0.0,17.449936305732486,27.465370923729658,259.4510336551592,40.51229530092498,259.0064309714508,46.64537256929653,259.601960830453,50.51519999201982,263.9480192764827,127.69277848549184,1427.8050007077143,5.833272215145081,-5.559988995046003
285,431009991,Cargo ship,Japan,1573210280,41.591667,142.976667,4.0,1573212572,41.537397999999996,142.926877,4.0,7.319408926608097,2292,11.49645381142633,8.161838956757803,70.2722018615474,1015.7114170060112,0.0,0.0,11.474694589877837,0.0,0.0,11.474694589877837,27.393101893626138,258.5093655720962,40.37789617344871,258.0262890217762,46.53542271469458,258.9750873410025,50.42649167431065,263.8568120127885,127.28805894900137,1427.6358367267792,5.879719410509987,-5.491036620127982
286,431009991,Cargo ship,Japan,1579408200,41.546378000000004,143.04056200000002,4.0,1579409140,41.590486999999996,143.072187,4.0,5.565782636470364,940,21.315763288609904,0.06133333333333332,76.0,1015.7261111111111,0.0,0.0,0.0,0.0,0.0,0.0,7.282108052222222,85.68142088888888,10.555515269444443,85.95307708333334,25.65104446388889,314.87141402777775,30.1958628,296.8600705277778,123.63055555555557,1392.261111111111,-1.9501944444444441,-10.79802777777778
287,431009991,Cargo ship,Japan,1580474234,41.593103,143.03157,4.0,1580475944,41.51189,142.956953,4.0,10.95910462197047,1710,23.071799204148355,1.461612235217674,85.9807771280052,1004.97225,0.0,0.0,100.0,0.0,99.52903963612737,100.0,40.63612704462443,11.883278113415532,63.51471782561696,12.238552199102338,60.57373991199285,31.589127217503897,45.82622021976186,9.251074946137752,39.854833008447045,1320.138721897336,0.20713000974658868,-6.438538375568552
288,431009991,Cargo ship,Japan,1580474873,41.562707,143.003462,4.0,1580475944,41.51189,142.956953,4.0,6.849390854999674,1071,23.02316253781403,1.4423166173876956,85.9693080195041,1005.052125,0.0,0.0,100.0,0.0,99.24804647785041,100.0,40.571674692409225,11.798626694119333,63.39762551820844,12.16978029913749,60.38924188718047,31.419841709759954,45.70018104157939,9.170277046256356,40.559098454196494,1320.6654873430855,0.1780145463741052,-6.453483867621123
289,431009991,Cargo ship,Japan,1581158341,41.59755,143.079895,4.0,1581159576,41.530998,143.037778,4.0,8.187905673679909,1235,23.86757929169852,-4.623775,88.17819444444444,1015.5356388888889,0.4,0.28,100.0,0.0,0.0,100.0,30.559732679444444,29.897535418333334,45.92135066333333,29.607479066944443,32.551994676111114,56.79695439472222,9.735463022152778,88.17202426694442,119.35638888888889,1358.8909722222222,-7.162790277777778,-17.407925
290,431009991,Cargo ship,Japan,1581159576,41.530998,143.037778,4.0,1581159787,41.519653000000005,143.030528,4.0,1.3984506856581718,211,23.859822124973547,-4.7563939375987365,88.09245129015271,1015.4885668114797,0.39079278567667197,0.27355494997367036,100.0,0.0,0.0,100.0,31.84074443337546,29.13272328381451,47.88245157769747,28.857399108613087,32.8216683689014,57.83898667932464,10.330391157977882,105.4125528940719,118.90868615060559,1357.8637875197473,-7.343902685624013,-17.41461191416535
291,431009991,Cargo ship,Japan,1582112126,41.632633,143.014452,4.0,1582112934,41.593257,142.97952,4.0,5.253955847700361,808,23.4087141729224,0.5835,71.70277777777778,1025.586388888889,0.0,0.0,36.75000000000001,0.0,0.0,36.75000000000001,23.00830024722222,272.32591772222224,34.582714055555556,271.90100099999995,48.543392319444436,268.0072383055556,63.16992529444444,266.71616033333333,200.97222222222223,1465.675,-1.8110833333333334,-12.66563888888889
292,431009991,Cargo ship,Japan,1582112934,41.593257,142.97952,4.0,1582113937,41.544658,142.93524299999999,4.0,6.539931508663116,1003,23.473333430894535,0.538539525866844,71.95430555555555,1025.2767017004542,0.0,0.0,15.52786640079761,0.0,0.0,15.52786640079761,23.367590535752463,273.5914487151518,35.13271452396422,273.1989680118104,50.33153506742245,268.2554056448086,64.04954778058547,265.4981726711477,198.58275479118203,1463.5213340533953,-1.8202017960008865,-12.549624372715186
293,431010869,Cargo ship,Japan,1586066244,41.569057,142.917685,UNK,1586066815,41.593022,142.94663799999998,UNK,3.5917206799796353,571,22.644823901798052,5.722158333333334,72.06010556528507,1006.2771872202763,0.0,0.0,0.0,0.0,0.0,0.0,26.239424069767466,143.74690616352646,41.67173341148253,143.90648375981954,42.69362579294343,184.7788339000438,47.38873941241803,200.9990503387332,50.83789720762795,1353.8620305506906,5.095036111111111,-3.8674689166180194
294,431010869,Cargo ship,Japan,1586066815,41.593022,142.94663799999998,UNK,1586067625,41.626652,142.988925,UNK,5.132620418286219,810,22.811646303494307,5.733666666666666,72.45555555555555,1006.1405555555556,0.0,0.0,0.0,0.0,0.0,0.0,26.969949044444448,143.62808472222224,42.83766770555555,143.9251913888889,44.70862373888889,184.304855,48.9481877388889,200.41529333333335,49.861111111111114,1353.088888888889,5.12188888888889,-3.8002777777777776
295,431011583,Cargo ship,Japan,1580568066,41.63995,142.98773300000002,4.0,1580569726,41.581233000000005,142.910933,4.0,9.132150149356594,1660,19.80466297450828,0.2033520548862115,85.79296452476574,1017.1784813253013,0.0,0.0,100.0,0.0,17.69091265060241,100.0,5.241233116973093,83.32456991548695,7.745777565173794,89.18788290429384,27.431908647699128,258.8110549875736,37.2433159087664,281.80708780373493,134.89240662650602,1402.784813253012,-2.024388842034806,-10.974007376171354
296,431011583,Cargo ship,Japan,1580568687,41.617683,142.958783,4.0,1580569726,41.581233000000005,142.910933,4.0,5.679639704531523,1039,19.679213605691512,0.2198868850925035,86.07938629558336,1017.1929641482196,0.0,0.0,100.0,0.0,17.36945259865255,100.0,5.091314117381818,83.94985431297121,7.5469920110025255,89.85464205989199,27.717439906120603,259.19554804909495,37.071456167014894,281.6186504662175,134.96482074109718,1402.9296414821945,-2.027871188910277,-10.978628940755
297,431072000,Fishing vessel,Japan,1568277758,41.540193,142.93768,UNK,1568278118,41.555875,142.963452,UNK,2.76413441327784,360,27.641344132778396,18.080844444444445,77.47888888888889,1014.932388888889,0.0,0.0,2.2816666666666667,0.0,0.0,2.2816666666666667,4.212154,71.56504,6.011371406666667,73.44039638333334,11.823214533888889,337.4816476777778,15.09894405833333,335.99879765,125.56333333333335,1484.563333333333,16.350844444444448,6.215494444444444
298,431072000,Fishing vessel,Japan,1568278118,41.555875,142.963452,UNK,1568279048,41.60103,143.02863200000002,UNK,7.389479530557072,930,28.604436892478986,18.09517777777778,77.12055555555555,1015.0587240740741,0.0009185185185185185,0.0,3.5080555555555555,0.0,0.0,3.5080555555555555,4.2216635811259255,71.5142685765926,6.04202120845926,72.8030241461111,11.062641532640741,335.3807533344444,14.173989342981482,335.6149038327777,126.63833333333332,1485.629148148148,16.365177777777777,6.184024629629629
299,431100372,Tanker,Japan,1539003431,41.624897999999995,142.986953,5.8,1539004433,41.575317999999996,142.910777,5.8,8.397309816960675,1002,30.169975390277877,16.898959011144377,77.00791777555999,1016.8180485556665,0.0,0.0,100.0,100.0,100.0,10.0,8.409937959428781,251.8952960269794,11.452641883872808,255.59844410315898,28.581665161474966,280.2888981148744,36.054202678120845,263.8207368971515,141.08430444666223,1495.0882633344422,15.586033988966511,6.0219375332668
300,431100948,Cargo ship,Japan,1561907494,41.5137,143.013633,6.9,1561908574,41.574967,143.08336699999998,6.9,8.949388567907365,1080,29.831295226357884,11.586572222222221,95.0,1003.8,0.0,0.0,100.0,0.0,0.0,100.0,21.754740447222222,51.63243519277778,39.654837398888894,58.61970988555555,34.16051301722223,102.40004847333333,28.533200945,147.03737130555555,31.0,1396.0,11.406572222222222,12.766261111111112
301,431100948,Cargo ship,Japan,1567975501,41.50905,142.94245,6.8,1567976507,41.559517,143.009183,6.8,7.895841288322121,1006,28.255495663975783,21.403278708305724,96.0,1009.8783161309918,0.0,0.0,100.0,0.0,0.0,100.0,13.434906192396594,206.15789653370888,32.701969231476,209.6786784653537,32.55691197734883,224.85179478820277,34.43824255730989,235.79202610911477,84.89316130991828,1505.0031613099184,22.358736449359398,19.50771064584714
302,431100948,Cargo ship,Japan,1582468671,41.579117,142.91925,6.9,1582469724,41.61825,142.988583,6.9,7.223067941883952,1053,24.694249373962226,1.133375,80.0,1012.6439583333333,0.0,0.0,100.0,0.0,0.0,100.0,39.43127275416667,278.6347619791667,63.33750648958333,278.9728259791666,71.2753195125,290.93772952083333,69.62554375,292.668727125,99.88541666666667,1372.8854166666665,-0.17102083333333334,-10.6298125
303,431101012,Cargo ship,Japan,1579871286,41.550667,143.07288300000002,6.8,1579871903,41.5292,143.0225,6.8,4.825114915522191,617,28.153020576790738,-2.125238888888889,83.22069444444445,1023.4441388888889,0.0,0.0,100.0,0.0,0.0,100.0,40.808815699583334,289.81378962916665,62.10200088916665,289.5483809166667,69.57726478472222,289.76289632499993,68.09352701388889,289.2767605027778,181.22069444444443,1426.0,-5.687655555555555,-17.4
304,431101012,Cargo ship,Japan,1584748805,41.6023,142.987167,6.8,1584749088,41.585066999999995,142.967383,6.8,2.525604976390439,283,32.12783715549675,6.606104166666666,68.91861111111112,1003.6325555555555,0.0,0.0,9.593055555555555,0.0,0.0,9.593055555555555,45.60406603444445,263.9304934652778,73.43307058888888,264.3305709708333,94.9143195725,273.3366485833334,109.69939557805554,275.3081144555556,30.24416666666667,1330.3255555555556,6.019359722222221,-5.092675
305,431101148,Cargo ship,Japan,1546004350,41.575216999999995,142.970663,6.9,1546004904,41.531803000000004,142.935597,6.9,5.640744767390823,554,36.65465913827971,1.1262166666666666,82.0,1002.9459444444445,0.17297222222222225,0.12108055555555557,100.0,0.0,0.0,100.0,41.74093402,284.82436853888885,62.717095640555556,285.0939063388889,67.22539214444444,286.34390396944445,65.43922214638889,295.78838328611107,23.459444444444443,1286.7297222222223,-0.8275666666666667,-13.53
306,431203000,Cargo ship,Japan,1579660183,41.549217,142.97888,4.5,1579661414,41.606759999999994,143.030747,4.5,7.7171039390457095,1231,22.56829746593384,2.2731250000000003,78.66624999999999,1026.733625,0.0,0.0,100.0,0.66625,0.0,100.0,20.03984245375,247.81709595,29.0475046425,247.0855938375,42.88998808625,252.56937857500003,51.20224692375,255.503513925,210.33499999999998,1483.33375,-0.3768875,-11.196874999999999
307,431203000,Cargo ship,Japan,1579660583,41.567972,142.996523,4.5,1579661414,41.606759999999994,143.030747,4.5,5.167572460163649,831,22.38659549529379,2.300902777777778,78.72180555555556,1026.694736111111,0.0,0.0,100.0,0.7218055555555556,0.0,100.0,20.12978195375,247.97230261666667,29.186441198055554,247.24952661527777,42.95406547513889,252.65312413055557,51.37225709041667,255.38876836944445,210.11277777777778,1483.2781944444446,-0.3474430555555555,-11.169097222222222
308,431203000,Cargo ship,Japan,1579661414,41.606759999999994,143.030747,4.5,1579663123,41.613572,143.036328,4.5,0.8882772043915989,1709,1.871151513054275,2.4762667585007474,78.35714761719004,1026.4887879933035,0.0,0.0,93.03062447175085,1.1770741499252322,0.0,93.03062447175085,20.803772628431673,249.55811471626845,30.331746995183828,249.01717194270122,43.67027192425973,253.55373493564542,52.012586390218864,255.0901855580863,208.90664829985045,1482.9254166666667,-0.15842101700149536,-11.050103190624796
309,431300325,Cargo ship,Japan,1543425741,41.608833000000004,143.083767,4.3,1543426810,41.585467,143.0364,4.3,4.7185505663528735,1069,15.890348025135962,4.9493375,74.04194444444445,1020.5041944444445,0.0,0.0,100.0,0.0,0.0,100.0,19.31484362736111,291.8149082138889,28.082113478611113,291.01578458194444,32.440841884305556,268.3615632,45.12152912083333,255.61975325972222,163.5209722222222,1446.0,2.2776597222222223,-9.28
310,431300325,Cargo ship,Japan,1543426810,41.585467,143.0364,4.3,1543428130,41.563383,142.969433,4.3,6.087834328556352,1320,16.603184532426415,4.859892255892256,74.70733375420876,1020.569666456229,0.0,0.0,100.0,0.0,0.0,100.0,19.477463897558923,288.8009573684764,28.431624366887625,288.1330224518098,32.69724664745371,267.33030515888044,44.666685819760104,254.85640450652357,163.845664983165,1445.9946654040402,2.161794507575757,-9.280248947811447
311,431300325,Cargo ship,Japan,1566935473,41.622267,143.015917,4.3,1566936423,41.581733,142.961217,4.3,6.403209665381177,950,24.26479452144446,19.661307960526315,91.04060365497077,1015.5026159210527,0.0,0.0,57.0710918128655,100.0,57.0710918128655,13.814766666666667,19.427579062866958,106.8154505957054,31.263793470313885,109.65946855796783,28.33335555563582,139.81594373455846,23.36457142737939,155.43289448315792,131.95939634502926,1512.0261592105264,18.611046368421054,11.549773665204679
312,431570000,Cargo ship,Japan,1555121613,41.610593,142.94840200000002,7.1,1555122151,41.610658,142.98951200000002,7.1,3.417796874295025,538,22.870016259223217,7.273061111111112,75.50277777777777,1020.3601111111112,0.0,0.0,0.0,0.0,0.0,0.0,13.930879542500001,265.9577295277778,20.296007365555553,264.51508868333326,18.38609816555556,294.05600803333334,18.7605224,309.0043807333333,164.30055555555555,1473.601111111111,5.539072222222222,-2.8697777777777778
313,431570000,Cargo ship,Japan,1562914056,41.609003,142.956922,7.5,1562915575,41.608845,143.070333,7.5,9.428989704498951,1519,22.34651937866769,14.165157879818594,95.0,1009.1261672335602,0.0,0.0,100.0,0.0,100.0,95.1918367346939,15.965499666714855,111.72133707871313,32.629598116561795,125.956552613733,20.355547936465417,163.48057678894557,31.56691186506519,171.34134069977324,77.15614229024943,1449.0506122448978,15.083219501133787,12.626496315192743
314,431570000,Cargo ship,Japan,1562915575,41.608845,143.070333,7.5,1562915716,41.608684999999994,143.080977,7.5,0.8851216115351378,141,22.598849656216284,14.192880555555556,95.0,1009.1469722222221,0.0,0.0,100.0,0.0,100.0,100.0,16.07433196513889,113.34160128472222,32.784612617638885,127.71168646458334,20.58719013402778,161.83509209166664,31.320821160972223,171.56527464444446,77.23486111111112,1449.0,15.117577777777779,12.505597222222223
315,431570000,Cargo ship,Japan,1584053085,41.6077,142.99570500000002,11.6,1584053225,41.607718,142.98716000000002,11.6,0.7104462535995761,140,18.268617949703387,7.475402777777776,72.46944444444445,1011.3347222222224,0.0,0.0,50.613888888888894,80.81666666666666,50.613888888888894,0.0,40.851763552777776,194.57013531944443,67.55244185555554,194.77709220833333,90.7278880611111,228.00681727777777,92.97371056944445,227.9285362361111,92.1125,1408.8777777777777,6.959583333333334,-0.4810277777777777
316,431570000,Cargo ship,Japan,1584053225,41.607718,142.98716000000002,11.6,1584054366,41.606425,142.91826,11.6,5.730304257189262,1141,18.07983814713527,7.50790247468108,72.09730523906904,1011.1665890787807,0.0,0.0,40.91434535982082,78.02943178498393,40.91434535982082,0.0,41.25080229254041,195.15690881184508,68.15349208649626,195.4156127750402,92.40673267815902,228.45714674470736,94.96566366107824,227.70521583243377,90.60908523225241,1407.4870561885286,7.0108385699678655,-0.4569454304216574
317,431602142,Tanker,Japan,1578906923,41.525533,142.985733,6.7,1578908873,41.613433,143.06595,6.7,11.834893925108167,1950,21.849034938661234,0.0914611111111111,69.0,1015.8217777777778,0.0,0.0,40.275,0.0,30.25777777777778,14.745,25.877322506111106,292.9908586277778,38.042624885,292.7942446277777,40.95723538222222,283.67442305555556,50.84475189111111,271.81991189444443,124.16333333333333,1388.108888888889,-2.1654444444444447,-10.311233333333334
318,431602142,Tanker,Japan,1578908063,41.578367,143.031133,6.7,1578908873,41.613433,143.06595,6.7,4.8565435235864785,810,21.58463788260657,0.07087777777777778,69.0,1015.9484444444445,0.0,0.0,33.150000000000006,0.0,20.124444444444446,16.169999999999998,25.727877847777773,292.92847054444445,37.84080641,292.7358465444444,40.95848811555557,283.3456438888889,51.18475625777777,271.7432928111111,125.11333333333334,1388.7422222222222,-2.197111111111111,-10.434733333333334
319,431602142,Tanker,Japan,1579008425,41.596717,143.0347,4.7,1579008949,41.569967,143.007417,4.7,3.7412195489616917,524,25.703035069202464,1.0623416666666667,63.52416666666666,1023.2524166666667,0.0,0.0,10.0,0.0,0.0,10.0,15.919287864166668,285.512293475,22.903002999166667,284.5472152333333,29.015068406666664,265.01379664166666,46.19031701666667,246.03104175833334,183.0,1449.0,-1.2786250000000001,-12.466208333333334
320,431602142,Tanker,Japan,1579008949,41.569967,143.007417,4.7,1579009765,41.527417,142.96561699999998,4.7,5.872435445499858,816,25.907803436028782,1.0418694444444445,63.710277777777776,1023.2710277777778,0.0,0.0,10.0,0.0,0.0,10.0,16.035970783611113,285.02425989166665,23.063752935277776,284.09558312222225,29.595152917777778,264.04600583611114,46.89772162777778,245.69224323055556,183.0,1449.0,-1.306541666666667,-12.475513888888889
321,431602142,Tanker,Japan,1579796041,41.537967,142.984367,6.6,1579797891,41.619733000000004,143.073467,6.6,11.729870486711798,1850,22.825693920087826,3.175472222222222,66.45277777777778,1019.501888888889,0.0,0.0,55.849999999999994,0.0,0.0,55.849999999999994,11.528240448888889,262.7093294888889,16.697116844444444,261.94863416666664,33.58991356777777,264.4336165666666,44.89413588333334,266.9956554444444,155.01888888888888,1437.018888888889,1.3552833333333334,-6.7394333333333325
