"MMSI","type","zone","entryTime","entryLatitude","entryLongitude","entryDraft","leaveTime","leaveLatitude","leaveLongitude","leaveDraft"
"538007088","Cargo ship","Japan","1545585615","41.632","143.071353","8.4","1545585615","41.632","143.071353","8.4"
"249557000","Tanker","Newfoundland","1545642837","46.225683","-53.359282","9.3","1545642837","46.225683","-53.359282","9.3"
"249557000","Tanker","Newfoundland","1545643826","46.259977","-53.29069","9.3","1545643826","46.259977","-53.29069","9.3"
"636092785","Cargo ship","Japan","1545672317","41.615295","143.006738","6.9","1545672317","41.615295","143.006738","6.9"
"563006200","Cargo ship","Japan","1545690459","41.604977","142.91056","6.8","1545690459","41.604977","142.91056","6.8"
"563006200","Cargo ship","Japan","1545691189","41.604202","142.965568","6.8","1545691189","41.604202","142.965568","6.8"
"316035893","Tanker","Newfoundland","1545702069","46.2309","-53.406593","16.1","1545702069","46.2309","-53.406593","16.1"
"316035891","Tanker","Newfoundland","1545704941","46.256943","-53.350163","16.3","1545704941","46.256943","-53.350163","16.3"
"273367690","Cargo ship","Japan","1545709233","41.634417","143.084167","6.0","1545709233","41.634417","143.084167","6.0"
"273367690","Cargo ship","Japan","1545711747","41.640028","142.994313","6.0","1545711747","41.640028","142.994313","6.0"
"273359630","Fishing vessel","Japan","1545712086","41.549843","142.974802","6.0","1545713137","41.53256","142.92576","6.0"
"273359630","Fishing vessel","Japan","1545713137","41.53256","142.92576","6.0","1545713137","41.53256","142.92576","6.0"
"235095947","Cargo ship","Newfoundland","1545774238","46.272248","-53.357863","16.5","1545774238","46.272248","-53.357863","16.5"
"538004144","Cargo ship","Japan","1545800005","41.631033","142.961738","7.6","1545800005","41.631033","142.961738","7.6"
"431007017","Tanker","Japan","1545825318","41.63468","142.962638","4.7","1545825318","41.63468","142.962638","4.7"
"431007017","Tanker","Japan","1545825615","41.622482","142.943605","4.7","1545825615","41.622482","142.943605","4.7"
"229218000","Cargo ship","Japan","1545831854","41.618157","142.989957","7.6","1545832794","41.616932","143.06468","7.6"
"229218000","Cargo ship","Japan","1545832794","41.616932","143.06468","7.6","1545832794","41.616932","143.06468","7.6"
"431009595","Cargo ship","Japan","1545834083","41.580015","143.01622","6.7","1545834083","41.580015","143.01622","6.7"
"316036463","Tanker","Newfoundland","1545836048","46.28257","-53.38382","14.0","1545836427","46.282317","-53.407577","14.0"
"316036463","Tanker","Newfoundland","1545836427","46.282317","-53.407577","14.0","1545836427","46.282317","-53.407577","14.0"
"259005000","Cargo ship","Japan","1545881909","41.611137","142.936715","12.5","1545881909","41.611137","142.936715","12.5"
"538003998","Cargo ship","Japan","1545924835","41.567257","143.004395","8.2","1545924835","41.567257","143.004395","8.2"
"311000403","Cargo ship","Japan","1545926463","41.637517","143.070993","13.5","1545926463","41.637517","143.070993","13.5"
"316035893","Tanker","Newfoundland","1545927742","46.229973","-53.314583","16.1","1545927742","46.229973","-53.314583","16.1"
"311000403","Cargo ship","Japan","1545928962","41.626667","142.916667","13.5","1545928962","41.626667","142.916667","13.5"
"431009876","Cargo ship","Japan","1545971754","41.517302","142.917558","7.0","1545971754","41.517302","142.917558","7.0"
"248875000",,"Newfoundland","1545977224","46.2034","-53.39045",,"1545977224","46.2034","-53.39045",
"566410000","Cargo ship","Japan","1545988038","41.634555","143.024692","13.1","1545988038","41.634555","143.024692","13.1"
"356946000","Cargo ship","Japan","1545997359","41.627","142.990483","12.5","1545997359","41.627","142.990483","12.5"
"431101012","Cargo ship","Japan","1546002807","41.574117","143.067117","6.8","1546002807","41.574117","143.067117","6.8"
"431101148","Cargo ship","Japan","1546004350","41.575217","142.970663","6.9","1546004350","41.575217","142.970663","6.9"
"431101148","Cargo ship","Japan","1546004904","41.531803","142.935597","6.9","1546004904","41.531803","142.935597","6.9"
"538006892","Tanker","Japan","1546025644","41.6335","143.053147","10.2","1546025644","41.6335","143.053147","10.2"
"316035891","Tanker","Newfoundland","1546031114","46.24699","-53.28453","15.2","1546031114","46.24699","-53.28453","15.2"
"316035891","Tanker","Newfoundland","1546032643","46.248787","-53.38903","15.2","1546032643","46.248787","-53.38903","15.2"
"354202000","Cargo ship","Newfoundland","1546122274","46.267417","-53.369817","11.2","1546122274","46.267417","-53.369817","11.2"
"354202000","Cargo ship","Newfoundland","1546123264","46.243333","-53.426667","11.2","1546123264","46.243333","-53.426667","11.2"
"477315000","Cargo ship","Newfoundland","1546124604","46.214233","-53.274433","13.5","1546124604","46.214233","-53.274433","13.5"
"352631000","Cargo ship","Japan","1546163305","41.633333","142.981667","11.8","1546163305","41.633333","142.981667","11.8"
"354260000","Cargo ship","Japan","1546196504","41.634618","143.054103","11.8","1546196504","41.634618","143.054103","11.8"
"477454700","Cargo ship","Japan","1546201752","41.634382","143.069808","13.0","1546201752","41.634382","143.069808","13.0"
"316036463","Tanker","Newfoundland","1546202608","46.293327","-53.3882","9.4","1546202608","46.293327","-53.3882","9.4"
"538006083","Cargo ship","Japan","1546247215","41.64","143.038333","13.1","1546247215","41.64","143.038333","13.1"
"273829110","Fishing vessel","Japan","1546281854","41.5278","142.941623","6.7","1546281854","41.5278","142.941623","6.7"
"273825110","Fishing vessel","Japan","1546300723","41.568333","143.043333","4.5","1546301139","41.578507","143.068315","4.5"
"273825110","Fishing vessel","Japan","1546301139","41.578507","143.068315","4.5","1546301139","41.578507","143.068315","4.5"
"636091610","Cargo ship","Japan","1546372314","41.62995","143.059722","12.5","1546372314","41.62995","143.059722","12.5"
"374700000","Cargo ship","Japan","1546457584","41.633993","142.910495","7.0","1546457584","41.633993","142.910495","7.0"
"373607000","Cargo ship","Japan","1546507194","41.595633","142.965665","6.0","1546507194","41.595633","142.965665","6.0"
"431007017","Tanker","Japan","1546540468","41.62518","142.94484","6.5","1546540468","41.62518","142.94484","6.5"
"316021004","Fishing vessel","Newfoundland","1546584047","46.308782","-53.433852","7.3","1546584047","46.308782","-53.433852","7.3"
"316035891","Tanker","Newfoundland","1546630175","46.267417","-53.38348","9.3","1546630175","46.267417","-53.38348","9.3"
"477999700","Cargo ship","Japan","1546733084","41.626008","143.05324","5.8","1546733084","41.626008","143.05324","5.8"
"355140000","Cargo ship","Japan","1546872796","41.630122","142.933845","12.7","1546872796","41.630122","142.933845","12.7"
"316035891","Tanker","Newfoundland","1546927200","46.253923","-53.289403","16.4","1546927200","46.253923","-53.289403","16.4"
"316035891","Tanker","Newfoundland","1546928381","46.253523","-53.350627","16.4","1546929451","46.253523","-53.407373","16.4"
"316035891","Tanker","Newfoundland","1546929451","46.253523","-53.407373","16.4","1546929451","46.253523","-53.407373","16.4"
"432926000","Cargo ship","Japan","1546964964","41.617025","143.045188","10.9","1546964964","41.617025","143.045188","10.9"
"431101148","Cargo ship","Japan","1547045713","41.560128","143.070723","6.7","1547045713","41.560128","143.070723","6.7"
"273449620","Fishing vessel","Japan","1547121048","41.62","143.043333","5.8","1547121048","41.62","143.043333","5.8"
"431009876","Cargo ship","Japan","1547175450","41.524218","143.04467","7.3","1547175450","41.524218","143.04467","7.3"
"310760000","Cargo ship","Newfoundland","1547201206","46.232667","-53.282667","10.5","1547201206","46.232667","-53.282667","10.5"
"352631000","Cargo ship","Japan","1547226761","41.631048","142.98669","12.8","1547226761","41.631048","142.98669","12.8"
"566389000","Cargo ship","Japan","1547247222","41.632017","142.918167","13.4","1547247222","41.632017","142.918167","13.4"
"316035893","Tanker","Newfoundland","1547247831","46.2417","-53.267153","12.5","1547247831","46.2417","-53.267153","12.5"
"316035893","Tanker","Newfoundland","1547250509","46.241137","-53.433293","12.5","1547250509","46.241137","-53.433293","12.5"
"311000177","Cargo ship","Japan","1547259613","41.628983","142.980067","8.8","1547259613","41.628983","142.980067","8.8"
"316036463","Tanker","Newfoundland","1547275412","46.281413","-53.29624","9.4","1547275412","46.281413","-53.29624","9.4"
"538005615","Tanker","Japan","1547300739","41.639735","142.922558","11.2","1547300739","41.639735","142.922558","11.2"
"356946000","Cargo ship","Japan","1547383684","41.599767","143.012867","12.4","1547383684","41.599767","143.012867","12.4"
"431007841","Cargo ship","Japan","1547407095","41.611805","143.055708","4.6","1547407095","41.611805","143.055708","4.6"
"440114000","Cargo ship","Japan","1547424340","41.614013","142.969675","8.9","1547424340","41.614013","142.969675","8.9"
"636017109","Cargo ship","Japan","1547455506","41.524985","143.039433","6.2","1547455506","41.524985","143.039433","6.2"
"636015367","Cargo ship","Japan","1547480854","41.631418","142.93779","7.0","1547480854","41.631418","142.93779","7.0"
"431101139","Cargo ship","Japan","1547597451","41.573455","142.941888","6.9","1547597451","41.573455","142.941888","6.9"
"538006470","Cargo ship","Newfoundland","1547602704","46.305802","-53.276973","9.1","1547602704","46.305802","-53.276973","9.1"
"431009876","Cargo ship","Japan","1547610569","41.512757","142.9774","7.3","1547610569","41.512757","142.9774","7.3"
"316035893","Tanker","Newfoundland","1547768455","46.234027","-53.284197","9.3","1547768455","46.234027","-53.284197","9.3"
"316036463","Tanker","Newfoundland","1547864943","46.266813","-53.35271","9.4","1547864943","46.266813","-53.35271","9.4"
"316036463","Tanker","Newfoundland","1547866202","46.266893","-53.296207","9.4","1547866202","46.266893","-53.296207","9.4"
"431003941","Cargo ship","Japan","1547900204","41.518932","142.989888","7.0","1547900204","41.518932","142.989888","7.0"
"235007790","Cargo ship","Japan","1547912046","41.617833","143.0587","8.7","1547912046","41.617833","143.0587","8.7"
"374384000","Cargo ship","Japan","1547956103","41.61912","142.914373","6.8","1547956103","41.61912","142.914373","6.8"
"431256000","Cargo ship","Japan","1547965094","41.629963","142.921888","6.8","1547965094","41.629963","142.921888","6.8"
"477738500","Cargo ship","Japan","1548051425","41.618667","142.978417","10.2","1548051425","41.618667","142.978417","10.2"
"316035893","Tanker","Newfoundland","1548086609","46.232097","-53.339323","14.5","1548086609","46.232097","-53.339323","14.5"
"563034700","Cargo ship","Japan","1548196879","41.61475","143.048008","12.0","1548198409","41.616532","142.929652","12.0"
"563034700","Cargo ship","Japan","1548198409","41.616532","142.929652","12.0","1548198409","41.616532","142.929652","12.0"
"636016318","Cargo ship","Japan","1548203078","41.635227","142.94568","12.4","1548203078","41.635227","142.94568","12.4"
"351674000","Cargo ship","Japan","1548249094","41.575","142.943333","6.5","1548249094","41.575","142.943333","6.5"
"351674000","Cargo ship","Japan","1548249357","41.584222","142.963518","6.5","1548249357","41.584222","142.963518","6.5"
"351674000","Cargo ship","Japan","1548250335","41.616198","143.034292","6.5","1548250335","41.616198","143.034292","6.5"
"316035891","Tanker","Newfoundland","1548300377","46.261777","-53.405623","9.3","1548300377","46.261777","-53.405623","9.3"
"316035891","Tanker","Newfoundland","1548303456","46.26229","-53.27001","9.3","1548303456","46.26229","-53.27001","9.3"
"338679000","Cargo ship","Japan","1548326312","41.61928","142.94832","10.8","1548326312","41.61928","142.94832","10.8"
"273421240","Cargo ship","Japan","1548364423","41.626297","142.939218","5.7","1548364423","41.626297","142.939218","5.7"
"636014539","Cargo ship","Japan","1548422467","41.622988","142.93937","13.0","1548422467","41.622988","142.93937","13.0"
"273421800","Ship","Japan","1548423903","41.595435","143.005337","4.0","1548423903","41.595435","143.005337","4.0"
"316036463","Tanker","Newfoundland","1548445037","46.281747","-53.334807","16.5","1548445037","46.281747","-53.334807","16.5"
"316036463","Tanker","Newfoundland","1548445846","46.28028","-53.391243","16.5","1548445846","46.28028","-53.391243","16.5"
"477612900","Cargo ship","Japan","1548469809","41.636787","142.916693","9.9","1548469809","41.636787","142.916693","9.9"
"564071000","Cargo ship","Japan","1548474787","41.612323","143.018028","10.4","1548474787","41.612323","143.018028","10.4"
"431006523","Cargo ship","Japan","1548503024","41.622425","142.922907","3.7","1548503024","41.622425","142.922907","3.7"
"316035893","Tanker","Newfoundland","1548535337","46.21848","-53.329793","9.3","1548535337","46.21848","-53.329793","9.3"
"273370920","Tanker","Japan","1548535933","41.635422","142.960262","4.6","1548535933","41.635422","142.960262","4.6"
"566389000","Cargo ship","Japan","1548597011","41.630283","142.9276","12.4","1548597011","41.630283","142.9276","12.4"
"316035891","Tanker","Newfoundland","1548606095","46.256097","-53.270793","15.0","1548606095","46.256097","-53.270793","15.0"
"416464000","Cargo ship","Japan","1548881894","41.6335","143.006667","9.6","1548881894","41.6335","143.006667","9.6"
"416464000","Cargo ship","Japan","1548882511","41.634035","142.952702","9.6","1548882511","41.634035","142.952702","9.6"
"311104000","Cargo ship","Newfoundland","1548891977","46.293733","-53.294867","11.3","1548891977","46.293733","-53.294867","11.3"
"431101148","Cargo ship","Japan","1548895528","41.615718","143.071258","6.9","1548895528","41.615718","143.071258","6.9"
"316036463","Tanker","Newfoundland","1548911164","46.261343","-53.38675","9.4","1548911164","46.261343","-53.38675","9.4"
"316036463","Tanker","Newfoundland","1548913255","46.262377","-53.292107","9.4","1548913255","46.262377","-53.292107","9.4"
"369751000","Cargo ship","Japan","1548945973","41.61536","143.023922","9.9","1548945973","41.61536","143.023922","9.9"
"431101139","Cargo ship","Japan","1548981134","41.551857","142.94481","7.0","1548981134","41.551857","142.94481","7.0"
"431101148","Cargo ship","Japan","1549067076","41.621785","142.983427","6.7","1549067076","41.621785","142.983427","6.7"
"235095947","Cargo ship","Newfoundland","1549074929","46.253893","-53.29431","16.4","1549074929","46.253893","-53.29431","16.4"
"257350000","Cargo ship","Japan","1549075394","41.62631","143.019147","8.4","1549075394","41.62631","143.019147","8.4"
"256576000","Cargo ship","Japan","1549136353","41.5985","143.030667","14.1","1549136353","41.5985","143.030667","14.1"
"431007841","Cargo ship","Japan","1549181824","41.5513","143.0023","4.5","1549181824","41.5513","143.0023","4.5"
"316036463","Tanker","Newfoundland","1549220144","46.282617","-53.423283","15.1","1549220144","46.282617","-53.423283","15.1"
"316035891","Tanker","Newfoundland","1549230155","46.285293","-53.410277","9.3","1549231625","46.283837","-53.333633","9.3"
"316035891","Tanker","Newfoundland","1549231625","46.283837","-53.333633","9.3","1549231625","46.283837","-53.333633","9.3"
"354260000","Cargo ship","Japan","1549237335","41.593333","142.951667","7.0","1549237335","41.593333","142.951667","7.0"
"354260000","Cargo ship","Japan","1549237915","41.592982","142.9844","7.0","1549237915","41.592982","142.9844","7.0"
"538005189","Tanker","Japan","1549288149","41.624147","142.970102","11.8","1549288149","41.624147","142.970102","11.8"
"431009876","Cargo ship","Japan","1549348896","41.576607","143.044473","7.1","1549348896","41.576607","143.044473","7.1"
"246293000","Cargo ship","Newfoundland","1549396684","46.26513","-53.346593","10.1","1549396684","46.26513","-53.346593","10.1"
"431004914","Tanker","Japan","1549432515","41.621523","142.975912","4.7","1549432515","41.621523","142.975912","4.7"
"255805942","Cargo ship","Japan","1549445810","41.627588","142.948522","12.9","1549445810","41.627588","142.948522","12.9"
"316035893","Tanker","Newfoundland","1549509051","46.27198","-53.430893","9.3","1549512790","46.232877","-53.293333","9.3"
"316035893","Tanker","Newfoundland","1549512790","46.232877","-53.293333","9.3","1549512790","46.232877","-53.293333","9.3"
"316035891","Tanker","Newfoundland","1549613113","46.269703","-53.386083","16.4","1549613113","46.269703","-53.386083","16.4"
"431000592","Tanker","Japan","1549637667","41.622137","142.965775","5.2","1549637667","41.622137","142.965775","5.2"
"316021004","Fishing vessel","Newfoundland","1549691860","46.266217","-53.35525","7.3","1549691860","46.266217","-53.35525","7.3"
"431004914","Tanker","Japan","1549694873","41.605","142.971667","4.7","1549694873","41.605","142.971667","4.7"
"235106302","Tanker","Japan","1549719690","41.636667","143.061667","7.9","1549719690","41.636667","143.061667","7.9"
"431000592","Tanker","Japan","1549878156","41.629955","142.915122","6.7","1549878156","41.629955","142.915122","6.7"
"256213000","Cargo ship","Newfoundland","1549932059","46.2341","-53.264183","12.8","1549932059","46.2341","-53.264183","12.8"
"316035893","Tanker","Newfoundland","1549933151","46.296337","-53.312573","15.0","1549933811","46.295477","-53.33545","15.0"
"316035893","Tanker","Newfoundland","1549933811","46.295477","-53.33545","15.0","1549933811","46.295477","-53.33545","15.0"
"431000592","Tanker","Japan","1549980159","41.633227","143.00473","6.6","1549980159","41.633227","143.00473","6.6"
"416464000","Cargo ship","Japan","1550198467","41.634003","143.026222","13.9","1550198467","41.634003","143.026222","13.9"
"538002013","Cargo ship","Japan","1550308245","41.6361","142.9988","12.3","1550308245","41.6361","142.9988","12.3"
"431101139","Cargo ship","Japan","1550362558","41.541585","142.95367","6.8","1550362558","41.541585","142.95367","6.8"
"371475000","Cargo ship","Japan","1550389400","41.63516","142.991897","10.5","1550389400","41.63516","142.991897","10.5"
"316035893","Tanker","Newfoundland","1550445684","46.233937","-53.365233","9.3","1550445684","46.233937","-53.365233","9.3"
"316035893","Tanker","Newfoundland","1550446674","46.231723","-53.282657","9.3","1550446674","46.231723","-53.282657","9.3"
"316035891","Tanker","Newfoundland","1550446987","46.309457","-53.39379","15.0","1550446987","46.309457","-53.39379","15.0"
"316036463","Tanker","Newfoundland","1550458492","46.2837","-53.355843","16.1","1550458853","46.283","-53.37766","16.1"
"316036463","Tanker","Newfoundland","1550458853","46.283","-53.37766","16.1","1550458853","46.283","-53.37766","16.1"
"477100300","Cargo ship","Japan","1550480808","41.63824","142.932025","11.9","1550480808","41.63824","142.932025","11.9"
"431011583","Cargo ship","Japan","1550492527","41.639483","143.005533","4.0","1550492527","41.639483","143.005533","4.0"
"431005919","Fishing vessel","Japan","1550553057","41.585297","143.000347","2.9","1550553057","41.585297","143.000347","2.9"
"431005919","Fishing vessel","Japan","1550553563","41.556667","143.0","2.9","1550553563","41.556667","143.0","2.9"
"538006470","Cargo ship","Newfoundland","1550566228","46.275698","-53.323895","7.2","1550566228","46.275698","-53.323895","7.2"
"431006523","Cargo ship","Japan","1550577836","41.55512","143.010153","3.6","1550577836","41.55512","143.010153","3.6"
"431006523","Cargo ship","Japan","1550579485","41.63176","143.075817","3.6","1550579485","41.63176","143.075817","3.6"
"356958000","Tanker","Japan","1550701464","41.6228","142.92815","11.4","1550701464","41.6228","142.92815","11.4"
"273813050","Tanker","Japan","1550735155","41.615","143.023333","6.3","1550735155","41.615","143.023333","6.3"
"431003941","Cargo ship","Japan","1550746890","41.625785","143.034852","5.4","1550746890","41.625785","143.034852","5.4"
"311000177","Cargo ship","Japan","1550763612","41.627167","143.0778","13.0","1550763612","41.627167","143.0778","13.0"
"311000177","Cargo ship","Japan","1550765713","41.625417","142.93495","13.0","1550765713","41.625417","142.93495","13.0"
"219133000","Cargo ship","Newfoundland","1550836915","46.238033","-53.3131","9.8","1550836915","46.238033","-53.3131","9.8"
"431006523","Cargo ship","Japan","1550922134","41.628148","143.027247","3.9","1550922134","41.628148","143.027247","3.9"
"316036463","Tanker","Newfoundland","1550927412","46.26062","-53.411043","9.4","1550927412","46.26062","-53.411043","9.4"
"316036463","Tanker","Newfoundland","1550928161","46.26159","-53.397633","9.4","1550928161","46.26159","-53.397633","9.4"
"316036463","Tanker","Newfoundland","1550931262","46.25891","-53.33264","9.4","1550931262","46.25891","-53.33264","9.4"
"316035893","Tanker","Newfoundland","1550965094","46.2774","-53.29637","16.4","1550965094","46.2774","-53.29637","16.4"
"477067200","Cargo ship","Japan","1550966442","41.59363","142.934055","7.2","1550966536","41.593333","142.94","7.2"
"477067200","Cargo ship","Japan","1550966536","41.593333","142.94","7.2","1550966536","41.593333","142.94","7.2"
"311000243","Cargo ship","Japan","1550984777","41.56139","143.020298","6.7","1550984777","41.56139","143.020298","6.7"
"209087000","Cargo ship","Japan","1550995622","41.616667","143.065","12.6","1550995622","41.616667","143.065","12.6"
"477101000","Cargo ship","Japan","1551081712","41.627288","142.927308","9.9","1551081712","41.627288","142.927308","9.9"
"316035891","Tanker","Newfoundland","1551153619","46.261167","-53.407233","15.5","1551153619","46.261167","-53.407233","15.5"
"273322350","Ship","Japan","1551649068","41.614257","142.927212","0.5","1551649068","41.614257","142.927212","0.5"
"477738500","Cargo ship","Japan","1551662312","41.633667","142.9332","10.8","1551662312","41.633667","142.9332","10.8"
"316035891","Tanker","Newfoundland","1551730930","46.27658","-53.305193","15.5","1551730930","46.27658","-53.305193","15.5"
"235007790","Cargo ship","Japan","1551812474","41.6185","142.968733","8.8","1551812474","41.6185","142.968733","8.8"
"311000403","Cargo ship","Japan","1551835245","41.636932","143.042142","13.6","1551835245","41.636932","143.042142","13.6"
"538005302","Cargo ship","Japan","1551876960","41.633597","143.064218","13.3","1551876960","41.633597","143.064218","13.3"
"538005302","Cargo ship","Japan","1551877880","41.633908","143.002167","13.3","1551877880","41.633908","143.002167","13.3"
"249966000","Cargo ship","Japan","1551967803","41.633217","143.075133","9.1","1551967803","41.633217","143.075133","9.1"
"477194800","Cargo ship","Japan","1551977226","41.626337","142.927168","13.6","1551977226","41.626337","142.927168","13.6"
"316036463","Tanker","Newfoundland","1551991901","46.314137","-53.329653","9.4","1551991901","46.314137","-53.329653","9.4"
"316035891","Tanker","Newfoundland","1552055581","46.25704","-53.280013","9.3","1552055581","46.25704","-53.280013","9.3"
"354886000","Cargo ship","Japan","1552125605","41.631748","142.928693","10.7","1552125605","41.631748","142.928693","10.7"
"273385860","Cargo ship","Japan","1552150554","41.630877","143.047043","6.6","1552150554","41.630877","143.047043","6.6"
"316035893","Tanker","Newfoundland","1552193225","46.223623","-53.312257","9.3","1552193225","46.223623","-53.312257","9.3"
"316036463","Tanker","Newfoundland","1552314796","46.287257","-53.43142","15.8","1552314796","46.287257","-53.43142","15.8"
"273338510","Cargo ship","Japan","1552338899","41.616447","142.938923","6.0","1552338899","41.616447","142.938923","6.0"
"273338510","Cargo ship","Japan","1552340045","41.617235","143.011163","6.0","1552340045","41.617235","143.011163","6.0"
"273338510","Cargo ship","Japan","1552341123","41.626667","143.073333","6.0","1552341123","41.626667","143.073333","6.0"
"477271900","Cargo ship","Japan","1552503947","41.615","143.04","13.7","1552503947","41.615","143.04","13.7"
"316035891","Tanker","Newfoundland","1552589261","46.253043","-53.335523","9.3","1552589261","46.253043","-53.335523","9.3"
"538004641","Cargo ship","Japan","1552669500","41.614267","143.0048","10.7","1552669500","41.614267","143.0048","10.7"
"257350000","Cargo ship","Japan","1552685460","41.635907","142.970028","12.1","1552685460","41.635907","142.970028","12.1"
"316036463","Tanker","Newfoundland","1552797142","46.269083","-53.37792","9.4","1552797142","46.269083","-53.37792","9.4"
"477738500","Cargo ship","Japan","1552827267","41.631333","142.922917","11.5","1552827267","41.631333","142.922917","11.5"
"256968000","Cargo ship","Japan","1552827302","41.608333","143.003333","14.2","1552827302","41.608333","143.003333","14.2"
"273813050","Tanker","Japan","1552951039","41.615112","142.945038","7.2","1552951039","41.615112","142.945038","7.2"
"273813050","Tanker","Japan","1552952580","41.615","143.041667","7.2","1552952580","41.615","143.041667","7.2"
"311000403","Cargo ship","Japan","1552960282","41.64","143.015","9.2","1552960282","41.64","143.015","9.2"
"311000403","Cargo ship","Japan","1552961311","41.636828","143.08226","9.2","1552961311","41.636828","143.08226","9.2"
"273355230","Cargo ship","Japan","1552968002","41.624773","142.960368","8.7","1552968002","41.624773","142.960368","8.7"
"636014344","Cargo ship","Japan","1553041691","41.637238","143.052757","12.3","1553041691","41.637238","143.052757","12.3"
"316036463","Tanker","Newfoundland","1553087738","46.28527","-53.386867","14.7","1553087738","46.28527","-53.386867","14.7"
"431004228","Ship","Japan","1553228753","41.519563","143.038162","6.7","1553228753","41.519563","143.038162","6.7"
"273813300","Ship","Japan","1553302557","41.615","142.966667","6.1","1553304391","41.613052","143.081752","6.1"
"273813300","Ship","Japan","1553304391","41.613052","143.081752","6.1","1553304391","41.613052","143.081752","6.1"
"538004682","Tanker","Japan","1553320179","41.631973","143.078698","10.4","1553320179","41.631973","143.078698","10.4"
"538004682","Tanker","Japan","1553321915","41.633412","142.933333","10.4","1553321915","41.633412","142.933333","10.4"
"316035893","Tanker","Newfoundland","1553322083","46.234187","-53.345127","9.3","1553322083","46.234187","-53.345127","9.3"
"431009084","Cargo ship","Japan","1553348633","41.563333","143.068333","4.5","1553348633","41.563333","143.068333","4.5"
"431009084","Cargo ship","Japan","1553349448","41.526647","143.038425","4.5","1553349448","41.526647","143.038425","4.5"
"303584000","Cargo ship","Japan","1553358961","41.606237","143.080332","9.9","1553358961","41.606237","143.080332","9.9"
"316035891","Tanker","Newfoundland","1553393431","46.276433","-53.281877","9.3","1553393431","46.276433","-53.281877","9.3"
"477108100","Cargo ship","Japan","1553428623","41.624085","143.013218","11.8","1553428623","41.624085","143.013218","11.8"
"273421240","Cargo ship","Japan","1553739532","41.618017","142.944657","6.8","1553739532","41.618017","142.944657","6.8"
"316036463","Tanker","Newfoundland","1553875430","46.28108","-53.356763","16.4","1553875430","46.28108","-53.356763","16.4"
"352631000","Cargo ship","Japan","1553875755","41.625425","143.043193","11.8","1553875755","41.625425","143.043193","11.8"
"354886000","Cargo ship","Japan","1553961769","41.617365","142.95427","12.6","1553961769","41.617365","142.95427","12.6"
"538006892","Tanker","Japan","1554070763","41.627792","142.976017","10.6","1554070763","41.627792","142.976017","10.6"
"316036463","Tanker","Newfoundland","1554097371","46.259847","-53.376463","9.4","1554097371","46.259847","-53.376463","9.4"
"353428000","Cargo ship","Japan","1554273538","41.621607","143.011792","13.7","1554273538","41.621607","143.011792","13.7"
"311000243","Cargo ship","Japan","1554390338","41.63072","142.930477","9.9","1554390338","41.63072","142.930477","9.9"
"477764600","Cargo ship","Japan","1554392537","41.596697","142.997082","14.1","1554392537","41.596697","142.997082","14.1"
"316035893","Tanker","Newfoundland","1554402222","46.242097","-53.408457","16.1","1554402222","46.242097","-53.408457","16.1"
"566389000","Cargo ship","Japan","1554453373","41.634183","142.99515","13.7","1554453373","41.634183","142.99515","13.7"
"273449620","Fishing vessel","Japan","1554488274","41.61465","143.05685","5.8","1554488274","41.61465","143.05685","5.8"
"316036463","Tanker","Newfoundland","1554576134","46.28208","-53.361677","16.5","1554576134","46.28208","-53.361677","16.5"
"273417010","Fishing vessel","Japan","1554651675","41.617733","142.964733","3.5","1554651675","41.617733","142.964733","3.5"
"273311610","Cargo ship","Japan","1554724813","41.623333","142.961667","5.5","1554724813","41.623333","142.961667","5.5"
"273311610","Cargo ship","Japan","1554726549","41.623732","143.05856","5.5","1554726549","41.623732","143.05856","5.5"
"440163000","Cargo ship","Japan","1554991132","41.61815","143.085033","8.5","1554991132","41.61815","143.085033","8.5"
"432926000","Cargo ship","Japan","1555017690","41.615695","142.938045","11.1","1555017690","41.615695","142.938045","11.1"
"316035891","Tanker","Newfoundland","1555021042","46.255207","-53.345213","9.1","1555021042","46.255207","-53.345213","9.1"
"477767900","Cargo ship","Japan","1555084376","41.572615","143.00579","6.6","1555084376","41.572615","143.00579","6.6"
"477767900","Cargo ship","Japan","1555085386","41.567215","143.084823","6.6","1555085386","41.567215","143.084823","6.6"
"316036463","Tanker","Newfoundland","1555108727","46.254607","-53.310873","9.4","1555108727","46.254607","-53.310873","9.4"
"316010040","Fishing vessel","Newfoundland","1555109484","46.277842","-53.40837",,"1555109484","46.277842","-53.40837",
"273420240","Ship","Japan","1555110560","41.615","143.008333","5.3","1555110560","41.615","143.008333","5.3"
"316035893","Tanker","Newfoundland","1555121393","46.212867","-53.314877","14.9","1555121393","46.212867","-53.314877","14.9"
"431570000","Cargo ship","Japan","1555121613","41.610593","142.948402","7.1","1555121613","41.610593","142.948402","7.1"
"431570000","Cargo ship","Japan","1555122151","41.610658","142.989512","7.1","1555122151","41.610658","142.989512","7.1"
"636015367","Cargo ship","Japan","1555128186","41.63931","142.934222","7.8","1555129117","41.639535","143.005592","7.8"
"636015367","Cargo ship","Japan","1555129117","41.639535","143.005592","7.8","1555129117","41.639535","143.005592","7.8"
"273331810","Cargo ship","Japan","1555147749","41.624065","142.99491","4.0","1555147749","41.624065","142.99491","4.0"
"273331810","Cargo ship","Japan","1555148469","41.630115","143.041762","4.0","1555148469","41.630115","143.041762","4.0"
