,MMSI,type,zone,entryTime,entryLatitude,entryLongitude,entryDraft,leaveTime,leaveLatitude,leaveLongitude,leaveDraft,distance,actTimeInZone,avg_speed,Temperature [2 m elevation corrected] (°C),Relative Humidity [2 m] (%),Mean Sea Level Pressure [MSL] (hPa),Precipitation Total (mm),Snowfall Amount (cm),Cloud Cover Total (%),Cloud Cover High [high cld lay] (%),Cloud Cover Medium [mid cld lay] (%),Cloud Cover Low [low cld lay] (%),Wind Speed [10 m] (km/h),Wind Direction [10 m] (°),Wind Speed [80 m] (km/h),Wind Direction [80 m] (°),Wind Speed [900 mb] (km/h),Wind Direction [900 mb] (°),Wind Speed [850 mb] (km/h),Wind Direction [850 mb] (°),Geopotential Height [1000 mb] (Gpm),Geopotential Height [850 mb] (Gpm),Temperature [1000 mb] (°C),Temperature [850 mb] (°C),x coord Wind Direction [10 m] (°),y coord Wind Direction [10 m] (°),tan Wind Direction [10 m] (°),x coord Wind Direction [850 mb] (°),y coord Wind Direction [850 mb] (°),tan Wind Direction [850 mb] (°),x coord Wind Direction [900 mb] (°),y coord Wind Direction [900 mb] (°),tan Wind Direction [900 mb] (°),x coord Wind Direction [80 m] (°),y coord Wind Direction [80 m] (°),tan Wind Direction [80 m] (°),subLatitude,subLongitude,cos between move and: Wind Direction [10 m] (°),tan between move and: Wind Direction [10 m] (°),cos between move and: Wind Direction [850 mb] (°),tan between move and: Wind Direction [850 mb] (°),cos between move and: Wind Direction [900 mb] (°),tan between move and: Wind Direction [900 mb] (°),cos between move and: Wind Direction [80 m] (°),tan between move and: Wind Direction [80 m] (°)
165,273417010,Fishing vessel,Japan,1585425034,41.617517,143.014567,3.5,1585425674,41.6176,143.05076699999998,3.5,3.00927400824002,640,16.927166296350112,2.974118689236111,59.13547829861111,1022.9724289930555,0.0,0.0,100.0,100.0,100.0,9.988116319444444,16.31495679930729,-66.23825689077256,23.07413270716059,-67.29610576940973,28.656023742736977,-52.688989805894096,30.172982472064234,-48.066197346328124,181.79381163194444,1457.8621449652778,0.5755210069444445,-10.156102907986114,0.40293427990504044,-0.9152289145767886,-2.271409905338609,0.6682715589205176,-0.7439174171492029,-1.1131962855801896,0.6061412505521802,-0.7953570169295291,-1.3121644768525123,0.3859687437135946,-0.9225118583932401,-2.390120633907557,8.300000000360797e-05,0.03619999999997958,0.4008347732733591,2.2856059962859794,0.6665641398484293,1.1183435141775646,0.6043160534755629,1.3184238437438172,0.3838525832573083,2.4055963864354766
166,273420240,Cargo ship,Japan,1584888624,41.610525,142.966133,5.6,1584889255,41.61027,143.01887299999999,5.6,4.384787376716566,631,25.01621958190117,6.24323090332805,67.87898661736222,1006.2002663321008,0.0,0.0,44.64485274696249,0.0,0.0,44.64485274696249,22.428052397664423,-12.750705135503608,33.54207690104464,-12.645172933839604,35.28492241253851,-7.632762060072196,34.87524284781718,1.9603022933263219,50.07502443211833,1348.2184149938369,5.485315178728648,-6.068944646944885,0.9753396043253951,-0.22070943848050933,-0.2262898353575682,0.9994147674536475,0.0342070547631849,0.03422708556762586,0.9911397532373961,-0.13282315141764092,-0.13401051767300806,0.9757444709261881,-0.2189126023256159,-0.22435443791735915,-0.0002550000000027808,0.05273999999997159,0.9763953304207237,0.22121276215160882,0.999237695155483,0.03906859082024519,0.991770365920575,0.12909183329356574,0.9767915046163854,0.21928152968813103
167,273421240,Cargo ship,Japan,1568417777,41.639188,142.94761200000002,6.0,1568418323,41.63946,142.993607,6.0,3.822334727524689,546,25.20220699466828,19.246111111111112,84.0,1016.9958333333333,0.0,0.0,50.763890249999996,100.0,33.06944444444444,30.763888888888886,24.332209319444445,114.12097569444444,37.26344041666667,113.33871777777779,32.98359077777778,78.44106277777777,20.849575916666666,50.60699972222224,143.63888888888889,1510.0,17.626944444444444,8.292916666666667,-0.40866461697565454,0.9126846283531577,-2.2333341092936587,0.6346361049964343,0.7728111116145748,1.2177232047315003,0.2003758269177304,0.9797191066765186,4.889407678296286,-0.39616605482761647,0.9181788807211382,-2.3176616712420373,0.00027200000000249247,0.04599499999997647,-0.4032602351364739,-2.2692178946918253,0.639195090689665,1.2031453881917404,0.2061659733933844,4.746258661159,-0.3907294008139233,-2.355864659500183
168,273421240,Cargo ship,Japan,1585355202,41.632103,142.948298,UNK,1585355601,41.631727000000005,142.980197,UNK,2.6514625029127092,399,23.922969951092114,5.1850875,74.49958333333333,1011.7004166666668,0.0,0.0,24.162374999999997,65.52875,19.51625,5.004166666666666,36.234453386249996,-24.776239537500032,56.19784391833333,-25.40811734166664,69.0989704125,-25.719145433333324,72.48723934375,0.3553308166666511,94.00333333333334,1390.0025,3.670066666666667,-1.6304333333333334,0.9079513465370899,-0.4190755926100748,-0.461561728178962,0.9999807695655579,0.006201652930834237,0.0062017721936078315,0.9009320634680792,-0.4339601560225881,-0.481679111688052,0.9032745146964797,-0.42906310852815,-0.47500854009185095,-0.0003759999999957131,0.03189900000000989,0.9128276646736121,0.4473407576060623,0.9998382139913047,0.017990290672212684,0.9059843043659199,0.46723908848321366,0.9082688743981681,0.4606421908509027
169,273421240,Cargo ship,Japan,1585355601,41.631727000000005,142.980197,UNK,1585356402,41.630362,143.043873,UNK,5.294373733283581,801,23.794938127117216,5.220087499999999,74.33291666666666,1011.8670833333333,0.0,0.0,29.112374999999997,77.02875,26.01625,6.6708333333333325,35.79720788625,-24.786054537500036,55.50141125166667,-25.339054008333335,67.8011354125,-26.237318766666704,72.17197684375,-1.400342516666683,95.33666666666666,1391.0024999999998,3.6967333333333334,-1.8037666666666667,0.9078795438624768,-0.4192311222178776,-0.46176954316461793,0.9997013437066943,-0.02443815441128603,-0.024445455200324328,0.8969706109995882,-0.44209017519395905,-0.4928703011810963,0.9037910435540287,-0.42797400574277833,-0.47353202800044564,-0.001365000000006944,0.06367599999998674,0.9166558626847247,0.4360168553370743,0.9999954783106401,0.0030072312942753423,0.9062393443706092,0.4665048026426855,0.9127556765162869,0.4475523036500395
170,273426880,Fishing vessel,Japan,1580733125,41.639383,143.073017,7.0,1580733935,41.6352,143.042567,7.0,2.572887411054853,810,11.435055160243792,0.8028888888888889,76.70555555555555,1011.9825,0.0,0.0,10.0,0.0,0.0,10.0,38.39238347222222,-23.314172277777743,58.58640944444444,-23.919851638888872,74.13743445833333,-18.01957163888892,83.31515788888886,-13.889484722222278,94.53055555555558,1361.588888888889,-1.22125,-11.435500000000001,0.9183485139162313,-0.3957726708450819,-0.43096130156223345,0.9707605533744982,-0.24004988650703002,-0.24728022340069686,0.9509509038384116,-0.30934184729665665,-0.32529739027328475,0.914113528337836,-0.40545832993015724,-0.4435535820888856,-0.004183000000004711,-0.030450000000001864,-0.8559415322433234,-0.6040980599506801,-0.9290589528175855,-0.3981789295884264,-0.9000033532862577,-0.48431260730857817,-0.8504277836773106,-0.6186201964293513
171,273426880,Fishing vessel,Japan,1580733935,41.6352,143.042567,7.0,1580735334,41.632366999999995,142.99148300000002,7.0,4.257150327124515,1399,10.954782828912263,0.7049942061790166,76.14856345802558,1012.2727797533952,0.0,0.0,10.0,0.0,0.0,10.0,39.22534210805119,-25.58746045637156,59.77030233778572,-26.23637987023369,74.25748008830266,-19.411531048575398,84.19688714218331,-15.76903664773846,96.79143247160671,1362.9293491382732,-1.3601617852037169,-11.809618817012153,0.9019270695045406,-0.4318883667048136,-0.47885065357009926,0.9623649966502263,-0.2717602127288134,-0.2823878815987166,0.9431557898359955,-0.33235095320886243,-0.35238181940934127,0.8969778553375112,-0.4420754766260156,-0.4928499338031854,-0.002833000000002528,-0.051083999999974594,-0.8766285194677436,-0.5488844771855826,-0.9458404313663237,-0.34322059133295557,-0.9233056296998996,-0.4159684681186219,-0.8711228118941613,-0.5637152529262154
172,273426880,Fishing vessel,Japan,1580735334,41.632366999999995,142.99148300000002,7.0,1580736134,41.63075,142.963883,7.0,2.300890754494701,800,10.354008395226153,0.6095722222222222,76.0,1012.6632222222222,0.0,0.0,10.0,0.0,0.0,10.0,39.51804512277778,-27.116699211111097,60.298158103333336,-27.699668738888874,73.19406121388889,-21.632375627777833,82.39742027111112,-16.21237048888895,99.85388888888889,1365.0755555555556,-1.5045333333333333,-12.092744444444445,0.8900799954076241,-0.455804345937118,-0.5120936862853279,0.9602334275081075,-0.27919843247416715,-0.290761000894035,0.9295683245240868,-0.3686498745984895,-0.3965817948747641,0.8853963132690288,-0.4648369267276555,-0.525004362183756,-0.0016169999999959828,-0.02760000000000673,-0.8618978704623957,-0.5883317790387468,-0.9422603044095,-0.35540216293333293,-0.9064159775752774,-0.4659959436429195,-0.8566939203560924,-0.6021113036896251
173,273426880,Fishing vessel,Japan,1580736134,41.63075,142.963883,7.0,1580737114,41.63115,142.92631699999998,7.0,3.122481985356638,980,11.470341987024385,0.5329333333333333,76.0,1013.0093333333334,0.0,0.0,10.0,0.0,0.0,10.0,39.59603458666666,-28.137168266666663,60.532662720000005,-28.63446293333334,71.98280953333332,-23.677494266666713,80.14766442666667,-16.148250933333316,102.57333333333334,1367.0533333333333,-1.6232000000000002,-12.295466666666666,0.8818211309570586,-0.4715840253842512,-0.5347842196437631,0.9605452763834305,-0.2781236631742778,-0.28954768714437606,0.9158204074400816,-0.40158807417088827,-0.4385009013867847,0.8776948874630298,-0.4792198707495958,-0.5459982479045504,0.00039999999999906777,-0.037566000000026634,-0.886792252821661,-0.5211685806859702,-0.9634521009063028,-0.27804253277829627,-0.9200443325944337,-0.42586456008388424,-0.8827475445310918,-0.5322559192102873
174,273447080,Fishing vessel,Japan,1543680413,41.632575,142.958193,6.3,1543681463,41.630705,143.03971,6.3,6.778114532962554,1050,23.23924982730018,3.1042944444444442,77.0,1026.9042222222222,0.0,0.0,100.0,0.0,0.0,100.0,25.39800433611111,-37.094638799999984,36.57136405,-37.07423233333333,42.16631460333333,-24.055466222222208,46.24900661888889,-24.818671772222217,212.04222222222222,1483.0422222222223,-0.3009166666666667,-11.347744444444444,0.7976403678619677,-0.6031333547044342,-0.7561469792722513,0.9076407376506777,-0.4197478902352385,-0.4624603907948282,0.9131512808262979,-0.40762082665792676,-0.44638915283465,0.79785512926203,-0.6028492288377497,-0.7555873324965029,-0.001870000000003813,0.08151700000001938,0.8112628143060763,0.7207056109304333,0.9170284958980273,0.43490653605059465,0.9222594680304059,0.41915691565821095,0.8114710030868841,0.7201645943222778
175,273813050,Tanker,Japan,1552951039,41.615111999999996,142.94503799999998,7.2,1552952580,41.615,143.041667,7.2,8.032966565065564,1541,18.766177569264133,5.9002638888888885,73.4973611111111,1014.5502638888888,0.0,0.0,3.6126666666666667,7.518472222222221,0.0,3.015833333333333,21.480271644583336,52.577821420833345,34.58493805055556,51.353432750000024,50.94210744833333,22.126710616666685,53.47290067472222,27.424558949999977,117.5026388888889,1424.0052777777778,4.880527777777778,-2.4576777777777776,0.6076833035552579,0.7941794523784712,1.3068969440695763,0.887618046062071,0.4605802908342381,0.5188946899824859,0.9263531388819762,0.37665615896133986,0.4066010500228126,0.6245145727816913,0.7810131550641779,1.2505923626176023,-0.00011199999999433885,0.09662900000000718,0.6067623845515211,1.3100404500604617,0.887083604316645,0.5203667298430269,0.9259159451908466,0.40795238216007257,0.6236089031526227,1.2535685163581347
176,273813050,Tanker,Japan,1581674966,41.614303,142.92792,7.3,1581675785,41.614492999999996,142.9831,7.3,4.587316447253654,819,20.1640283395765,4.961031944444445,85.18708333333333,1018.9729027777778,0.0,0.0,64.59319444444445,55.115833333333335,0.0,64.59319444444445,19.947348361944442,-14.686941851388951,32.44279064027778,-15.448300780555542,51.04271888291665,-6.185529258333361,67.1529923388889,1.5642830874999731,152.0,1451.7290277777781,3.5512249999999996,-3.8599999999999994,0.9673255610408364,-0.25353749023967065,-0.26210151003025894,0.9996273265426316,0.02729849866258171,0.027308675881238524,0.9941782088074725,-0.10774826742164131,-0.10837922866050999,0.9638711958486386,-0.2663687628332485,-0.27635306873002324,0.00018999999999635975,0.05518000000000711,0.9664468321923342,0.26578465403601376,0.9997153964509303,0.023863155447744276,0.9938013104120917,0.1118642506725574,0.9629483061195853,0.2800628418887174
177,273813050,Tanker,Japan,1581675785,41.614492999999996,142.9831,7.3,1581676385,41.616647,143.02309499999998,7.3,3.3334517325901576,600,20.000710395540946,4.947236111111112,84.59583333333333,1018.9531944444444,0.0,0.0,49.02361111111111,42.108333333333334,0.0,49.02361111111111,19.59660033611111,-16.610244597222277,31.840919819444444,-17.131514638888916,49.94096530416667,-5.8208580833333485,67.02032372222223,1.8107811249999486,152.0,1451.5319444444444,3.5157499999999997,-3.86,0.9582714775087774,-0.2858597127843388,-0.29830765027827977,0.9995006322303328,0.0315988318006387,0.031614619122478774,0.9948438541456864,-0.10141846907026483,-0.10194410775885736,0.9556311379864636,-0.2945659995836189,-0.30824236242895575,0.00215400000000443,0.039994999999976244,0.9415115467213642,0.3579145935630669,0.9997535755020732,0.022204306582914907,0.9879500262638274,0.15666096754517098,0.9384068144948238,0.36821175066826406
178,273813050,Tanker,Japan,1584570378,41.623292,142.972257,6.3,1584570977,41.624327,143.01166,6.3,3.277225044522328,599,19.696177229182606,6.492583333333333,83.52152777777778,1012.6435416666667,0.0,0.0,0.0,0.0,0.0,0.0,20.700146259722224,68.36403961111111,33.086303306249995,68.16612810416666,43.64891335625,26.083453354166608,46.44551815347222,26.916803180555576,102.43541666666667,1412.0,5.549090277777777,-1.2187569444444444,0.3687080331411412,0.929545257799313,2.5210876201427475,0.8916648053556692,0.45269622804926984,0.5076977641488243,0.8981545898609887,0.43967980703193454,0.4895368926411495,0.3719166692595255,0.9282661208548445,2.495898134125027,0.0010350000000016735,0.03940299999999297,0.39298888206264987,2.3398708328886073,0.9032442470647791,0.4750949970715504,0.909390008986464,0.45738844415241925,0.3961628242922246,2.317684089191957
179,273813050,Tanker,Japan,1584570977,41.624327,143.01166,6.3,1584571578,41.625370000000004,143.051953,6.3,3.351134547252679,601,20.073351697353818,6.512583333333334,83.68819444444443,1012.5935416666666,0.0,0.0,0.0,0.0,0.0,0.0,21.211758593055556,68.79634627777779,34.066701806249995,68.40042310416669,43.17624385625,27.69600835416665,46.09821998680556,28.706066513888857,101.93541666666667,1412.0,5.5807569444444445,-1.170423611111111,0.3616840231533116,0.9323007387080816,2.577666357999163,0.8770953124170058,0.48031636754967566,0.547621633304676,0.8854260079249846,0.4647803615580429,0.5249228703449382,0.36811768668366185,0.9297792043010369,2.525766182758921,0.0010430000000027917,0.04029299999999125,0.38568779685634846,2.3921663083556077,0.8892306225760479,0.514443797541122,0.8971565075789228,0.4923475446246464,0.39205405697645396,2.346467699144312
180,273813300,Ship,Japan,1553302557,41.615,142.966667,6.1,1553304391,41.613052,143.081752,6.1,9.569844400868504,1834,18.784863600396193,-0.38576256588513275,73.30477250696715,1011.2415974418393,0.16389709045195686,0.11472796322693415,65.07599297225251,0.0,0.0,65.07599297225251,15.781118389270947,-4.776918679737662,23.056773362724687,-2.1605857379346958,40.580959844780836,-5.32695158635488,45.79790801657837,-7.91241457874861,88.61214020659153,1350.0,-2.006043985520417,-13.47048596949594,0.9965264875947756,-0.0832764043533314,-0.08356667423294288,0.9904796591525075,-0.13765916171883627,-0.13898232078448008,0.9956811374611948,-0.09283896005439411,-0.09324165795800503,0.9992890872795411,-0.037700398459718475,-0.03772721921976935,-0.0019479999999987285,0.11508499999999344,0.9977931467579416,0.0665459254800728,0.9926675687677547,0.12176923909024194,0.9971097562579788,0.07619478286296344,0.9997840135530176,0.020787325097633765
181,273825000,Fishing vessel,Japan,1517806724,41.611625,143.028185,6.0,1517806808,41.611537,143.034247,6.0,0.5040680244800502,84,21.602915334859293,1.2300902116402117,89.98100529100529,1005.19808994709,0.1981005291005291,0.1386703703714286,100.0,0.0,100.0,100.0,21.966722699232804,215.67185904328045,33.07195090992063,215.299588264709,36.34008725563492,196.10966565714284,25.875121579682535,179.2587698126984,41.98079365079365,1316.9807936507937,0.2201867724867725,-9.97010291005291,-0.8123700365675138,-0.583142284255992,0.7178284008601894,-0.9999163193820683,0.012936546425441862,-0.012937629054235691,-0.9607323581862389,-0.2774767304368212,0.28881792943944135,-0.8161417426228392,-0.5778517594924802,0.7080286784933152,-8.79999999980896e-05,0.006061999999985801,-0.8038200661875853,-0.7400568029788063,-0.9999987537992675,-0.001578735609293003,-0.9566035336360379,-0.3046117276749266,-0.807668167557819,-0.7300489377218122
182,273825110,Fishing vessel,Japan,1546300723,41.568333,143.04333300000002,4.5,1546301139,41.578507,143.06831499999998,4.5,2.3661169533235302,416,20.47601209606901,0.7435521300747864,83.95569310897434,1018.8923263221154,0.2998020499465812,0.20986144494281184,100.0,0.0,0.0,100.0,28.152267379158992,-8.299524152397169,41.36340205319579,-8.167637080405314,49.05357600868456,-3.14770297305688,66.42388353380743,-1.6523102530716187,148.92326322115383,1411.9212837206194,-1.8993316072382478,-13.127002130074787,0.9895269879285975,-0.1443479828780345,-0.14587574127735703,0.9995842063651618,-0.028834257148913866,-0.028846251236566974,0.9984912996383728,-0.05491014975824771,-0.05499311789510306,0.9898566354685462,-0.14206984626897326,-0.14352567955633783,0.01017399999999924,0.024981999999965865,0.8619983819073262,0.58806494064328,0.9148816186327914,0.4412835530481354,0.90403427201882,0.47283603490653414,0.8631629372618473,0.5849712279734776
183,273825110,Fishing vessel,Japan,1568033803,41.639948,143.0636,4.5,1568034904,41.640027,143.006718,4.5,4.7268914660937975,1101,15.455775910933397,22.451162500000002,94.10309012009286,1009.5103090120091,0.0,0.0,0.014687026945201324,0.009791351296800888,0.014687026945201324,0.0,7.8513508759813035,40.23591094766749,15.851090647303208,22.38804910909525,26.915587041929935,22.400327417713697,28.350663764413916,34.22727460818197,82.9951043243516,1498.896909879907,24.28684306817035,18.7381524384398,0.7633913288195737,0.6459362809775322,0.8461404480141772,0.8268129110595653,0.5624770307356624,0.6802954129185583,0.9245438559640227,0.3810756596782016,0.4121769424132441,0.9246254980715022,0.38087752403630565,0.4119262607733667,7.900000000660157e-05,-0.05688200000000165,-0.7624934912619867,-0.8485264370905501,-0.8260309237737647,-0.6823289320313204,-0.9240137116700599,-0.4138026629118251,-0.924095628877251,-0.41355169362432564
184,273825110,Fishing vessel,Japan,1568034864,41.640032,143.00875200000002,4.5,1568034904,41.640027,143.006718,4.5,0.16902581765038013,40,15.212323588534213,22.4379,94.24555555555555,1009.5245555555555,0.0,0.0,0.0,0.0,0.0,0.0,8.002099872222221,39.42010590000001,16.139654424444444,21.44455895555558,27.065782058888892,22.86148506666669,28.481018259999995,34.429048333333355,83.0,1498.7544444444443,24.26807777777778,18.70597777777778,0.7725107900033222,0.6350016372643797,0.8219971105667649,0.8248269601584785,0.5653852543140154,0.6854592316009954,0.9214467713618172,0.388504630019879,0.4216246039320355,0.9307717694790694,0.3656007564828089,0.392793129821102,-4.999999994481641e-06,-0.002034000000008973,-0.7740694188756019,-0.817886244961363,-0.8262142997625155,-0.6818520983321598,-0.9223990105601302,-0.41873240166629677,-0.9316676781324903,-0.3899583879960209
185,273825110,Fishing vessel,Japan,1568034904,41.640027,143.006718,4.5,1568036025,41.639758,142.952417,4.5,4.512508493334249,1121,14.491552699378499,22.4233875,94.40680555555556,1009.5406805555555,0.0,0.0,0.0,0.0,0.0,0.0,8.171619578472221,38.5040623875,16.463467321944442,20.406408880555574,27.23551268013889,23.369964366666665,28.628038592499998,34.64842895833337,83.0,1498.5931944444444,24.24711527777778,18.670502777777777,0.7825640173292983,0.6225701235856325,0.7955516862509392,0.8226561075921388,0.5685392938411129,0.6911020152821701,0.9179626927146792,0.3966667301199022,0.4321163956531227,0.9372429937301388,0.3486768858180407,0.372023998205993,-0.0002690000000029613,-0.05430100000000948,-0.7856385076559669,-0.7874942572648054,-0.8254624476537682,-0.6838070458527097,-0.9199164397576807,-0.4262500761575881,-0.9389587717512912,-0.3663948796246389
186,273897500,Fishing vessel,Japan,1544332642,41.582448,142.998653,UNK,1544333772,41.6044,143.057963,UNK,5.503174410160742,1130,17.53223705891918,-0.6310722222222223,83.78555555555556,1021.144638888889,0.1,0.07,100.0,0.0,0.0,100.0,33.00991476944445,-0.8716008916666169,49.09214931416666,-0.9760830999999826,55.44,0.0,65.16037161333333,-0.22370645277777612,165.0,1416.0,-4.142144444444444,-15.879825000000002,0.9998842951147203,-0.015211718605694303,-0.015213478879522763,0.9999923777847208,-0.0039044042388292808,-0.0039044339992657666,1.0,0.0,0.0,0.9998548931806015,-0.01703503985342735,-0.017037512112620477,0.02195199999999886,0.05931000000001063,0.9324356143799127,0.3875186239903063,0.9364618634536203,0.3745688134229225,0.9378242711070852,0.3701230821108568,0.9317751467471622,0.38961751310299897
187,303584000,Cargo ship,Japan,1517141681,41.616417,142.98235,9.8,1517141717,41.616417,142.987197,9.8,0.4029320658302384,36,40.29320658302384,0.34492777777777783,86.25083333333333,1008.7753611111111,0.0,0.0,100.0,0.0,100.0,100.0,19.663802216111108,97.94775829722221,28.905815942777778,97.45155384444445,36.28155107,74.51083064722224,38.80000457944445,67.5830336638889,69.50277777777778,1337.5027777777777,-1.0450833333333334,-11.922541666666667,-0.13827012698822802,0.9903945536919412,-7.162751458066289,0.38134413475627194,0.92443315111856,2.42414414400104,0.2670562158025896,0.96368095218345,3.6085321934457864,-0.1296878344900069,0.991554872705133,-7.645704599852326,0.0,0.004847000000012258,-0.13827012698822802,-7.162751458066289,0.38134413475627194,2.42414414400104,0.2670562158025896,3.6085321934457864,-0.1296878344900069,-7.645704599852326
188,303584000,Cargo ship,Japan,1577508830,41.605933,142.967265,10.0,1577509458,41.609245,143.051715,10.0,7.030957412418261,628,40.30485140876711,-0.713847177990092,72.02944267515923,1021.8923890658174,0.0,0.0,33.46473195329087,0.0,0.0,33.46473195329087,24.08395110903043,-35.916996162093085,34.97331993917639,-35.30976364555028,48.74487861223461,-27.672609453282007,65.91730778312102,-18.44107513332449,169.95416755130927,1425.9533333333334,-3.6044860845718327,-14.43186127034678,0.8098676639057463,-0.5866126208664872,-0.7243314519281241,0.9486494801989473,-0.3163292014946882,-0.3334521423322224,0.8856157447418052,-0.46441872557576513,-0.5244020652672148,0.8160391068063674,-0.5779966921727719,-0.7082953345640591,0.003312000000001092,0.08445000000000391,0.7862571787185637,0.7858743943569833,0.9355243488946506,0.3776087875516492,0.866735649744601,0.5754554982017188,0.7927615249730495,0.7688717265900593
189,309805000,Cargo ship,Japan,1512295720,41.621666999999995,142.931167,8.7,1512296991,41.613667,143.04066699999998,8.7,9.145942826061788,1271,25.905109499466906,7.883465277777779,75.2838888888889,1017.8000000000001,0.06419444444444444,0.0,71.46930555555556,0.0,0.0,71.46930555555556,29.42183759611111,17.631804413888887,44.927680037083334,17.566228140277758,56.33005102930555,21.266198743055554,62.421888860555555,17.699128112500034,144.0,1447.3580555555557,6.141368055555556,-4.625677777777778,0.9530226779212703,0.3028989524045449,0.317829742588316,0.952666107707887,0.3040185639475077,0.31912394225819146,0.9319053630458606,0.36270152236565356,0.3892042440663628,0.9533687281291718,0.3018079989419851,0.31657006364602847,-0.007999999999995566,0.10949999999999704,0.9284185756345887,0.4001814927867023,0.9279813725875584,0.40154532880227534,0.9029998712741812,0.47579277877276405,0.9288431984649439,0.398854288485536
190,309805000,Cargo ship,Japan,1512296991,41.613667,143.04066699999998,8.7,1512297069,41.612833,143.047167,8.7,0.548272604663267,78,25.30488944599694,7.780416666666667,76.03333333333333,1017.8,0.10166666666666667,0.0,69.40833333333333,0.0,0.0,69.40833333333333,28.663806766666667,15.144019833333317,43.602961475,15.283515916666659,55.56511200833333,21.729627083333327,61.82357663333334,18.410034250000024,144.0,1446.9833333333333,6.019583333333333,-4.640666666666666,0.9652722026769278,0.2612461956454715,0.2706451039623581,0.9488207172564611,0.3158152094262319,0.33285024629249194,0.9289412549189178,0.3702271531231416,0.3985474336108118,0.9646332952172588,0.26359553440506694,0.27325983429350614,-0.0008339999999975589,0.006500000000016826,0.9241760681275661,0.41330516904632486,0.900913659740865,0.48173135871690875,0.8742711373363179,0.5552487136349183,0.9232433685455835,0.4161586043981911
191,311000177,Cargo ship,Japan,1550763612,41.627167,143.0778,13.0,1550765713,41.625417,142.93495,13.0,11.874923407973352,2101,20.347322355404124,2.226230228330425,75.53788321698663,1017.9165311954624,0.0,0.0,10.6061438336242,0.0,0.0,10.6061438336242,27.496540676406344,-14.366552372120452,42.398441495236334,-14.487597508747854,48.59858553157359,-12.27607155231243,44.038763689625505,-22.03622725471206,142.11020796974987,1419.1102079697498,0.4334750290866783,-8.0652334133217,0.9687281740814019,-0.24812441383490075,-0.2561341978828944,0.9269468111632665,-0.3751927628223279,-0.4047619111516031,0.9771344571491811,-0.2126223239732251,-0.2175978161629435,0.9682018160298006,-0.25017042878125323,-0.25838665517804926,-0.0017500000000012506,-0.1428500000000099,-0.965616042122176,-0.26922959926929924,-0.9222812657613022,-0.4190906186036984,-0.9744565841785088,-0.23046277481809824,-0.9650646605076723,-0.2714966618290802
192,311000177,Cargo ship,Japan,1565202941,41.62735,143.022317,13.8,1565204372,41.615083,142.91816699999998,13.8,8.764162484789448,1431,22.048207508904273,20.64826111111111,93.79347222222222,1009.2206527777778,0.0,0.0,100.0,100.0,100.0,0.0,8.201431365833333,37.65915577638887,15.744012187777777,22.585229716666703,27.40353231361111,6.790908156944511,29.222599206527775,0.0,79.20652777777778,1487.2065277777779,21.610979166666667,18.106629166666664,0.7916592688358963,0.6109628483518569,0.7717497570012078,1.0,0.0,0.0,0.9929842842540538,0.11824640047149146,0.11908184484542986,0.9233092539558708,0.3840573154614467,0.41595739868952136,-0.01226700000000136,-0.10415000000000418,-0.8576910069944984,-0.5994763517661285,-0.993135039112923,-0.11778204512722931,-0.9999991784681237,-0.0012818212735620257,-0.9618952912113256,-0.2842493217897263
193,311000382,Cargo ship,Japan,1578955638,41.616165,142.911793,7.4,1578957048,41.617608000000004,143.011938,7.4,8.326558664120359,1410,21.259298716903047,0.14655854609929075,69.23847517730498,1021.0060751773051,0.0,0.0,100.0,0.0,24.608258865248224,100.0,12.755269618333333,-22.548585541702153,18.55957772699291,-20.863698534609853,26.04970354377305,7.162228984751778,51.901017244971634,12.067084535744755,165.0352234042553,1428.9938617021276,-2.031070709219858,-11.61050205673759,0.9235546933790318,-0.38346672389864866,-0.41520737932222473,0.9779034977508708,0.20905680827615405,0.21378061205116278,0.9921971089800744,0.12467917601420966,0.1256596848406192,0.9344303088952585,-0.35614603439868847,-0.3811370746521979,0.0014430000000018595,0.10014499999999771,0.9179339935372434,0.43220225168960413,0.9808140054534318,0.19875924971392378,0.9938904529572667,0.11104950694213818,0.9292021060908503,0.3977304553854507
194,311000382,Cargo ship,Japan,1578957048,41.617608000000004,143.011938,7.4,1578957449,41.617938,143.040565,7.4,2.380001000098226,401,21.36659251958507,0.10757499999999999,69.70708333333334,1021.1649861111111,0.0,0.0,100.0,0.0,36.562638888888884,100.0,12.440130595972219,-21.058652279166722,18.07968267763889,-19.508933861111075,25.333704118194447,8.386424455555584,51.36310344319445,11.942168762500046,166.1784722222222,1429.9427777777778,-2.0765666666666664,-11.68185277777778,0.9332130849577643,-0.3593234449122579,-0.38503901274436186,0.9783569571709552,0.206924296193535,0.21150183956567672,0.9893069178070623,0.145848628307196,0.14742505655422886,0.9425894307015458,-0.33395383682439683,-0.3542940605390019,0.0003299999999981651,0.02862700000000018,0.9290092319306728,0.39833462676505105,0.9806771368005714,0.19948788846099577,0.9909223621625951,0.13566691801340464,0.9386773854769981,0.36732183788215056
